Location,Year,Month,Temperature,Humidity,Population,GDP,Energy Source,Industry Type,Energy Consumption
City D,2019,1,-0.3343780799798033,89.61867823023364,293993,17818.925030186703,Renewable,Industrial,3287.61360840749
City D,2023,5,-2.1790169724960755,63.164017486169975,601306,36445.17568173884,Non-renewable,Industrial,7399.136092185536
City E,2023,9,6.020572721704845,28.337926895092558,735213,44561.2831877584,Non-renewable,Residential,7954.7035185940995
City B,2015,4,29.44201777753544,42.09095101393032,846785,51323.665637231665,Non-renewable,Residential,11320.072550031873
City E,2022,5,9.708582776692367,42.67088922340654,420500,25486.518302114368,Renewable,Residential,4032.992128133036
City C,2015,4,15.527481712903572,89.85418835128718,788509,47791.55543372627,Non-renewable,Residential,8942.60612128284
City B,2016,2,-1.9374906322578322,64.27210168564699,106627,6462.665843042922,Non-renewable,Commercial,1526.3873716587373
City E,2021,10,12.178172644297842,68.66588966763197,318899,19328.478478064135,Renewable,Commercial,2563.9016903982965
City E,2022,2,29.31324746301314,49.365175248003325,278835,16900.198170677904,Renewable,Residential,2561.172676094369
City D,2015,2,24.80584685831346,24.824830721951905,268709,16286.460990351603,Non-renewable,Commercial,3930.257540944058
City E,2017,1,-6.346417789044028,26.019862639742286,46878,2841.277062940588,Renewable,Residential,239.33028036409024
City D,2021,3,28.79325209375518,53.630603330220865,484755,29381.01588475969,Non-renewable,Residential,6056.962580062451
City A,2023,11,2.3222643838966945,34.199510272767654,86386,5235.858192738292,Renewable,Residential,1007.527850714414
City B,2022,10,19.957231220298528,28.341004762751638,460181,27891.58496738476,Renewable,Residential,4201.100974913968
City D,2022,1,-3.4127692685770903,40.97948358649434,710827,43083.24695633067,Non-renewable,Residential,6612.29607424166
City E,2023,4,20.358996653861094,79.36370884805413,855988,51881.45975835974,Non-renewable,Residential,8035.035719904694
City D,2017,1,-8.39343570142765,25.841464351770355,140191,8496.980944807883,Renewable,Residential,2463.6996220389633
City A,2022,4,17.0290115481598,55.858072739027676,446082,27037.044131376413,Non-renewable,Industrial,4622.870180392259
City C,2015,3,19.06730768426049,86.08697276512228,350718,21257.029074627695,Non-renewable,Industrial,3209.240226242699
City C,2022,9,1.0023521326578866,41.4339852112423,647434,39240.9952209539,Non-renewable,Commercial,6149.19633991847
City A,2021,1,32.1639240369716,44.149937218432996,774458,46939.923879236354,Non-renewable,Commercial,6771.1070136246035
City E,2022,8,-7.931242575978423,90.73658228832025,595065,36066.90847431079,Non-renewable,Industrial,6820.001117241318
City B,2015,11,30.12691970532225,72.00028642110077,779346,47236.18571386355,Non-renewable,Industrial,8908.039946240697
City B,2020,9,7.185386943913894,83.81696761070509,664692,40287.00314689418,Renewable,Industrial,7952.877057989462
City D,2021,12,22.126163376612766,43.13633732350685,784190,47529.78070709885,Non-renewable,Commercial,7887.259981086407
City C,2019,7,19.319679230657098,99.74236193674878,696197,42196.52219352465,Non-renewable,Residential,7076.829905164452
City A,2019,1,-2.428920278740202,31.27170959279819,439469,26636.229992180495,Non-renewable,Commercial,4680.220492855757
City E,2021,4,4.354967401543643,96.95496700834282,577763,35018.2337069786,Non-renewable,Residential,6157.725855050168
City A,2017,10,13.835306641064022,92.16792953213492,149470,9059.381428340153,Renewable,Residential,927.1230403255829
City C,2020,1,28.092962167307306,64.15157192841673,959577,58159.99232529845,Renewable,Commercial,11540.106126179402
City A,2021,4,32.968703417096094,66.82371839657179,554651,33617.41465585264,Non-renewable,Residential,5781.88795104319
City A,2015,3,-9.073601499824122,82.00383027818236,907752,55018.877435864255,Non-renewable,Commercial,10923.103750491942
City A,2016,2,5.865121496195387,44.54256849536484,57225,3468.4090602580136,Renewable,Industrial,-494.31099835159955
City D,2018,1,20.06647660621082,62.19758256436126,713582,43250.22759348246,Non-renewable,Industrial,8693.108742267537
City E,2022,6,13.747824495920018,92.19006349836037,679020,41155.42368014673,Non-renewable,Commercial,7422.2870712573695
City B,2020,12,32.43599521355416,25.45992297878889,116001,7030.824279580424,Renewable,Commercial,1752.2187540196849
City E,2015,7,-9.236375445882349,92.44229354857755,245882,14902.915798241344,Non-renewable,Commercial,5622.338353843887
City C,2019,6,9.698272937793615,78.3022351431398,380553,23065.32936842932,Non-renewable,Commercial,3638.948003435341
City B,2021,9,20.096173151208,81.5875863151574,67402,4085.237352197652,Renewable,Residential,1889.7955871152408
City D,2020,12,-0.2087328759419833,25.17744824270128,784731,47562.570734212866,Non-renewable,Industrial,9096.071489441492
City B,2023,9,22.664212375172674,35.02053351239817,673105,40796.91534303137,Non-renewable,Commercial,8054.071308029216
City B,2022,2,-6.3447117300411175,94.02094394659267,368049,22307.461532877267,Renewable,Commercial,4048.7908802858497
City B,2018,2,10.296733826659192,29.924115877850667,588892,35692.76274903385,Renewable,Industrial,5759.495779837153
City A,2019,9,20.430573028581712,70.49462844626689,146095,8854.822571575263,Renewable,Commercial,2241.4909661613456
City C,2021,1,2.004070770821672,82.61540397540304,477968,28969.655600059454,Non-renewable,Industrial,6192.840602546617
City D,2022,5,-6.676911204613175,38.50256196036636,161033,9760.215224124573,Renewable,Industrial,2586.2822652144323
City C,2019,1,33.065972440974924,75.90321690278218,362787,21988.53154641894,Non-renewable,Commercial,3851.104013491004
City A,2023,7,31.12203629578682,25.246121063619285,323978,19636.316828733434,Non-renewable,Residential,3477.245581293904
City D,2018,9,31.68664602252798,59.901472243411426,578967,35091.20818506599,Renewable,Commercial,6437.380296595399
City A,2018,6,34.03260724839776,46.754649419975316,39179,2374.640429390104,Non-renewable,Residential,1453.7324644339283
City D,2022,2,-1.6885875514882809,71.65936138869564,196766,11925.99348450377,Non-renewable,Commercial,2811.0747114890023
City D,2015,6,-2.9000800993399647,91.12038768568767,452453,27423.19064291689,Renewable,Residential,4739.6464172897595
City E,2022,9,-8.460343620654534,30.039273449865725,549869,33327.57748457866,Renewable,Industrial,6812.699801876332
City A,2019,3,30.132025442800213,56.024612197778225,199124,12068.91193909684,Non-renewable,Industrial,2032.523684931506
City C,2015,9,23.87432785111784,53.85550452028105,873741,52957.46964995888,Non-renewable,Commercial,10511.575750261109
City A,2018,8,18.496808500332236,45.90361907151372,79953,4845.953859236504,Non-renewable,Commercial,1574.2823079965776
City A,2016,12,31.745427163376178,58.413341240055956,156094,9460.862277884044,Non-renewable,Residential,3229.574456703783
City A,2018,7,15.878447652162372,90.45827822791732,336472,20393.578563969146,Renewable,Residential,5301.378409354566
City E,2022,8,-4.162116127350339,97.89295470126794,985359,59722.6401608873,Non-renewable,Residential,9607.972052377121
City E,2019,10,-2.0410986279246446,20.227430990708022,939728,56956.94380739436,Non-renewable,Residential,8528.91782919611
City E,2015,6,-4.051723134785657,79.12252344905009,375017,22729.792233303266,Non-renewable,Residential,5805.571837887677
City E,2021,3,3.844610572536462,69.20649602504167,125400,7600.497966908779,Renewable,Commercial,3307.8635946453146
City A,2015,7,7.077357490112622,99.56097177490761,100987,6120.825264626928,Renewable,Industrial,1939.4119021759607
City C,2023,4,25.85775791081094,27.19451167109357,529522,32094.345170920817,Renewable,Residential,5744.297316085906
City B,2017,11,-1.393573984959545,84.90770412621625,971769,58898.94983098068,Non-renewable,Industrial,8716.278411835674
City A,2017,10,22.641431877966596,94.71425435642394,85853,5203.553045877347,Non-renewable,Industrial,1275.7812594506404
City C,2020,5,12.105282595152843,92.96925055382538,532426,32270.356702786074,Non-renewable,Commercial,5468.710500619262
City B,2020,8,34.984696450772276,64.84581633742522,87728,5317.196855191175,Non-renewable,Residential,2334.349329181956
City B,2020,7,24.94621074701911,46.20449160133741,272303,16504.29344404435,Non-renewable,Residential,3642.8104654859776
City E,2015,7,33.60288448939817,71.19230696247071,193124,11705.251749292593,Non-renewable,Residential,4376.5088444854755
City B,2019,8,5.4058175735897755,44.485759617858704,261102,15825.400479711452,Non-renewable,Residential,884.0972337977878
City C,2020,10,-4.462741307518396,52.981540744031975,185634,11251.282612353623,Non-renewable,Commercial,2701.6959679106853
City E,2022,3,12.765311231534266,55.65799878334876,645294,39111.28975325705,Renewable,Commercial,6278.788855164921
City A,2015,3,-4.40922367614367,44.15601411316774,754558,45733.784249718934,Renewable,Residential,7730.791151747555
City A,2019,2,12.160326718792916,47.346189179521964,108988,6605.7661277308935,Renewable,Residential,2458.128664534232
City E,2017,1,2.1473461778921177,20.585049517374763,911023,55217.13284933921,Non-renewable,Industrial,9080.186517495771
City E,2016,10,12.0971245592639,43.766309100931835,129467,7846.998965564425,Renewable,Industrial,4871.338293731169
City B,2022,6,32.733629162988464,57.78442993280067,767916,46543.41305228646,Renewable,Residential,7981.517173140973
City B,2021,6,3.0065328900573736,33.84058961738886,267210,16195.606552932175,Renewable,Residential,2469.0129715298212
City C,2021,10,34.70453222163025,84.44676614824012,208154,12616.220524752232,Non-renewable,Industrial,1094.9693245147953
City E,2019,12,0.31982612318384795,63.01096177028603,215593,13067.098550077866,Non-renewable,Industrial,2874.39520592198
City A,2023,8,-0.6351229451334977,83.51045345435861,449621,27251.543033329282,Non-renewable,Residential,5005.806515592416
City C,2019,6,14.515483534963515,30.248274589711308,62684,3799.2792229482448,Renewable,Industrial,-525.5123011441086
City A,2016,6,27.89202222422385,85.6409006206897,799619,48464.93288518047,Renewable,Commercial,8327.490308366887
City A,2017,1,23.72765836317842,96.66103417489094,420553,25489.730633790972,Renewable,Industrial,5623.313679946719
City C,2018,12,22.55916208831843,48.19631888292761,148241,8984.891699461916,Renewable,Residential,765.7450123104336
City A,2019,7,2.718482351845889,42.71619235740572,575419,34876.16379282841,Non-renewable,Commercial,5261.157035649655
City E,2017,7,-8.986745076835431,71.74652342697156,474417,28754.42937772697,Non-renewable,Commercial,5248.683267940238
City E,2021,10,-2.7213269435086413,70.8731288433924,907075,54977.84444444801,Renewable,Industrial,10031.435635838881
City C,2019,9,5.726298551262763,28.997443112337173,205912,12480.332833828712,Non-renewable,Residential,3595.5005192005246
City A,2019,12,33.72576877565903,94.14070277606282,584073,35400.6830065894,Non-renewable,Industrial,9939.002302522556
City A,2020,7,31.38998560882458,58.32449242969279,170850,10355.223904675957,Renewable,Industrial,2117.8103948968756
City B,2021,8,-0.9709935730255346,81.1533131752476,905273,54868.62516744347,Renewable,Industrial,7654.241374050229
City D,2022,4,22.653011509311305,48.74541409468556,781867,47388.98360361297,Non-renewable,Commercial,6637.987269789726
City C,2023,9,16.055758560652166,40.92293135646203,170728,10347.829480816603,Non-renewable,Industrial,5195.812263662321
City A,2018,1,-7.757080746052319,28.90175168686418,757661,45921.85717787936,Renewable,Industrial,7519.083870618504
City C,2019,8,6.726752508436537,41.96149718103685,218360,13234.806507609259,Non-renewable,Industrial,4140.770734952633
City B,2019,3,11.873318316465614,99.4744916421037,465514,28214.818266089103,Renewable,Industrial,6089.985783162238
City C,2022,1,20.04083555075458,72.6368147106651,481129,29161.243910054658,Non-renewable,Residential,4041.7761701804893
City E,2023,2,3.2707302206499556,84.22258640340556,390105,23644.276390597683,Renewable,Residential,3635.14178042298
City A,2021,6,32.0218383074517,96.68073028427871,88107,5340.168057180477,Non-renewable,Residential,3973.857809990331
City B,2019,5,10.334557551665132,26.319308143673386,251136,15221.360904446596,Non-renewable,Commercial,2101.009196810127
City E,2017,3,1.18383308526343,33.17555405879949,267146,16191.727510907598,Renewable,Residential,3254.1856247857427
City D,2015,9,4.239263926126146,94.23725535954277,294909,17874.443819163487,Renewable,Industrial,3497.837580371606
City D,2023,8,23.834844287853393,65.16429453279582,451095,27340.88221995786,Non-renewable,Industrial,2822.126002612706
City C,2019,3,18.81284154085535,70.78793643246752,661123,40070.685943992285,Non-renewable,Residential,9341.933549003079
City A,2023,2,23.398010965060102,54.2107425909116,971026,58853.916577476586,Non-renewable,Commercial,8902.501789544862
City D,2018,8,3.1553821394404906,85.15429878316246,423057,25641.49815300261,Renewable,Commercial,4722.457828894622
City B,2019,5,4.7081878326594975,61.379537213606724,236858,14355.970872775755,Renewable,Commercial,1783.0498442001153
City A,2018,9,7.852360244785327,86.09035666554641,540209,32742.084578993818,Renewable,Industrial,6956.194616438047
City B,2016,1,-1.51331506772482,99.37492828632332,448092,27158.870294960834,Renewable,Residential,5135.337523078913
City B,2015,10,21.097004522131165,71.73814274158099,286368,17356.77353897714,Non-renewable,Commercial,4923.733503514849
City B,2022,3,4.820728133503188,62.3050867067758,354410,21480.80131142058,Renewable,Industrial,6139.007089777049
City D,2018,5,4.6806300863873584,49.21262834121813,878733,53260.03492787601,Renewable,Commercial,10233.561151990067
City C,2019,2,2.1214236449212933,35.575715398291806,818421,49604.522699963716,Non-renewable,Commercial,8954.944222005404
City D,2020,3,10.37725121156414,72.53262300444571,870022,52732.06094231188,Non-renewable,Residential,8597.936840489923
City D,2022,4,24.73892356553948,25.010975335803536,793907,48118.72838448683,Non-renewable,Industrial,7907.28992972396
City C,2022,4,27.6023917456223,96.5030068267392,452495,27425.73626424552,Renewable,Commercial,6178.578597370218
City E,2021,11,26.2028544957452,71.80441644033831,371497,22516.444921951443,Non-renewable,Industrial,4382.298609365682
City B,2018,9,17.953710992534916,96.7490218614357,505776,30655.099359738873,Renewable,Commercial,7319.87935000005
City E,2020,1,2.6192390776225203,41.78196082367539,469749,28471.501750059266,Non-renewable,Residential,6543.162421956331
City B,2018,12,23.068484261376994,95.72126511607107,766088,46432.617914459435,Renewable,Commercial,8771.283747858992
City E,2021,9,-8.228712621604208,68.97001137496777,470538,28519.323065018525,Non-renewable,Residential,4192.467868493108
City B,2015,9,25.91685832897018,84.82111729220978,781755,47382.19528006996,Renewable,Commercial,8374.104355048143
City C,2019,11,25.110240382995862,34.3138642171496,772077,46795.61139391571,Renewable,Residential,9147.139303908538
